time,rain_-29,rain_-28,rain_-27,rain_-26,rain_-25,rain_-24,rain_-23,rain_-22,rain_-21,rain_-20,rain_-19,rain_-18,rain_-17,rain_-16,rain_-15,rain_-14,rain_-13,rain_-12,rain_-11,rain_-10,rain_-9,rain_-8,rain_-7,rain_-6,rain_-5,rain_-4,rain_-3,rain_-2,rain_-1,rain_0,baseflow,area,dis,filename
2001/5/16 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,196.86,4.85,event0
2001/5/16 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,196.86,4.81,event0
2001/5/16 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,4.63,196.86,4.78,event0
2001/5/16 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,4.63,196.86,4.74,event0
2001/5/16 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,4.63,196.86,4.7,event0
2001/5/16 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,4.63,196.86,4.67,event0
2001/5/16 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,4.63,196.86,4.63,event0
2001/5/16 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,4.63,196.86,4.86,event0
2001/5/16 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,4.63,196.86,5.08,event0
2001/5/16 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,4.63,196.86,6.67,event0
2001/5/16 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,4.63,196.86,8.26,event0
2001/5/16 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.63,196.86,8.26,event0
2001/5/16 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,4.63,196.86,10.38,event0
2001/5/16 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,4.63,196.86,12.5,event0
2001/5/17 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,4.63,196.86,12.5,event0
2001/5/17 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,4.63,196.86,13.42,event0
2001/5/17 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,4.63,196.86,14.35,event0
2001/5/17 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,4.63,196.86,15.28,event0
2001/5/17 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,4.63,196.86,16.2,event0
2001/5/17 05:00,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,4.63,196.86,15.3,event0
2001/5/17 06:00,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,4.63,196.86,14.13,event0
2001/5/17 07:00,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,4.63,196.86,12.97,event0
2001/5/17 08:00,0,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,4.63,196.86,11.8,event0
2001/5/17 09:00,0,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,4.63,196.86,10.92,event0
2001/5/17 10:00,0,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,4.63,196.86,10.04,event0
2001/5/17 11:00,0,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,4.63,196.86,9.16,event0
2001/5/17 12:00,0,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,4.63,196.86,8.7,event0
2001/5/17 13:00,0,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,4.63,196.86,8.23,event0
2001/5/17 14:00,0,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,4.63,196.86,7.77,event0
2001/5/17 15:00,0,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,4.63,196.86,7.3,event0
2001/5/17 16:00,0,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,4.63,196.86,6.84,event0
2001/5/17 17:00,1.31,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,4.63,196.86,6.84,event0
2001/5/17 18:00,0,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,4.63,196.86,6.84,event0
2001/5/17 19:00,0,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,4.63,196.86,6.31,event0
2001/5/17 20:00,0.46,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,4.63,196.86,6.86,event0
2001/5/17 21:00,0.49,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,4.63,196.86,7.4,event0
2001/5/17 22:00,7.08,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,4.63,196.86,7.12,event0
2001/5/17 23:00,0.22,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,4.63,196.86,6.85,event0
2001/5/18 00:00,0.07,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,4.63,196.86,6.57,event0
2001/5/18 01:00,0.61,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,4.63,196.86,6.57,event0
2001/5/18 02:00,2.98,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,4.63,196.86,6.57,event0
2001/5/18 03:00,4.97,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,4.63,196.86,6.57,event0
2001/5/18 04:00,2.89,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,4.63,196.86,6.57,event0
2001/5/18 05:00,2.27,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,4.63,196.86,6.57,event0
2001/5/18 06:00,0.37,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,4.63,196.86,7.97,event0
2001/5/18 07:00,0.37,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,4.63,196.86,12.5,event0
2001/5/18 08:00,0.37,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,4.63,196.86,46.7,event0
2001/5/18 09:00,0.37,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,4.63,196.86,105,event0
2001/5/18 10:00,0.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,4.63,196.86,87.8,event0
2001/5/18 11:00,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,4.63,196.86,60.9,event0
2001/5/18 12:00,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,4.63,196.86,53.2,event0
2001/5/18 13:00,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,4.63,196.86,49.1,event0
2001/5/18 14:00,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,4.63,196.86,51.95,event0
2001/5/18 15:00,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,4.63,196.86,54.8,event0
2001/5/18 16:00,0,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,4.63,196.86,49.65,event0
2001/5/18 17:00,0,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,4.63,196.86,44.5,event0
2001/5/18 18:00,0,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,4.63,196.86,42.05,event0
2001/5/18 19:00,0,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,4.63,196.86,39.6,event0
2001/5/18 20:00,0,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,4.63,196.86,35.93,event0
2001/5/18 21:00,0,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,4.63,196.86,32.27,event0
2001/5/18 22:00,0,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,4.63,196.86,28.6,event0
2001/5/18 23:00,0,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,4.63,196.86,26.35,event0
2001/5/19 00:00,0.07,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,4.63,196.86,24.1,event0
2001/5/19 01:00,0,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,4.63,196.86,23.05,event0
2001/5/19 02:00,0,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,4.63,196.86,22,event0
2001/5/19 03:00,0,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,4.63,196.86,21.33,event0
2001/5/19 04:00,0.45,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,4.63,196.86,20.67,event0
2001/5/19 05:00,0.45,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,4.63,196.86,20,event0
2001/5/19 06:00,0.45,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,4.63,196.86,19.33,event0
2001/5/19 07:00,0.45,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,4.63,196.86,18.67,event0
2001/5/19 08:00,0.45,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,4.63,196.86,18,event0
2001/5/19 09:00,1.27,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,4.63,196.86,17.57,event0
2001/5/19 10:00,12.43,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,4.63,196.86,17.13,event0
2001/5/19 11:00,14.73,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,4.63,196.86,16.7,event0
2001/5/19 12:00,6.84,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,4.63,196.86,16.27,event0
2001/5/19 13:00,1.23,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,4.63,196.86,15.83,event0
2001/5/19 14:00,0.4,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,4.63,196.86,15.4,event0
2001/5/19 15:00,0.56,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,4.63,196.86,14.97,event0
2001/5/19 16:00,6.87,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,4.63,196.86,14.53,event0
2001/5/19 17:00,7.23,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,4.63,196.86,14.1,event0
2001/5/19 18:00,1.45,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,4.63,196.86,14.95,event0
2001/5/19 19:00,2.24,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,4.63,196.86,15.8,event0
2001/5/19 20:00,1.38,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,4.63,196.86,15.15,event0
2001/5/19 21:00,1.38,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,4.63,196.86,14.5,event0
2001/5/19 22:00,0.39,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,4.63,196.86,15.8,event0
2001/5/19 23:00,0,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,4.63,196.86,14.95,event0
2001/5/20 00:00,0.07,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,4.63,196.86,14.1,event0
2001/5/20 01:00,0,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,4.63,196.86,13.5,event0
2001/5/20 02:00,0,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,4.63,196.86,12.9,event0
2001/5/20 03:00,0.16,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,4.63,196.86,12.65,event0
2001/5/20 04:00,0.3,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,4.63,196.86,12.4,event0
2001/5/20 05:00,0.3,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,4.63,196.86,12.15,event0
2001/5/20 06:00,0.16,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,4.63,196.86,11.9,event0
2001/5/20 07:00,0.16,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,4.63,196.86,11.65,event0
2001/5/20 08:00,0.16,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,4.63,196.86,11.4,event0
2001/5/20 09:00,0.16,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,4.63,196.86,11.2,event0
2001/5/20 10:00,0.16,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,4.63,196.86,11,event0
2001/5/20 11:00,0.45,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,4.63,196.86,10.8,event0
2001/5/20 12:00,0.16,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,4.63,196.86,10.6,event0
2001/5/20 13:00,0.17,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,4.63,196.86,10.4,event0
2001/5/20 14:00,0.17,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,4.63,196.86,10.26,event0
2001/5/20 15:00,0.17,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,196.86,10.12,event0
2001/5/20 16:00,0.1,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,196.86,9.98,event0
2001/5/20 17:00,0.1,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,196.86,9.84,event0
2001/5/20 18:00,0,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,196.86,9.7,event0
2001/5/20 19:00,0,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,196.86,9.56,event0
2001/5/20 20:00,0,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,196.86,9.42,event0
2001/5/20 21:00,0.33,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,4.63,196.86,9.28,event0
2001/5/20 22:00,0.21,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,4.63,196.86,9.14,event0
2001/5/20 23:00,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.12,4.63,196.86,9,event0
2001/5/21 00:00,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.12,0,4.63,196.86,8.86,event0
2001/5/21 01:00,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.12,0,0,4.63,196.86,8.86,event0
2001/5/21 02:00,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.12,0,0,0,4.63,196.86,8.86,event0
2001/5/21 03:00,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.12,0,0,0,0.12,4.63,196.86,8.86,event0
2001/5/21 04:00,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.12,0,0,0,0.12,0.12,4.63,196.86,8.86,event0
2001/5/21 05:00,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.12,0,0,0,0.12,0.12,0,4.63,196.86,8.86,event0
2001/5/21 06:00,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.12,0,0,0,0.12,0.12,0,0.06,4.63,196.86,8.86,event0
2001/5/21 07:00,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.12,0,0,0,0.12,0.12,0,0.06,0.07,4.63,196.86,8.86,event0
2001/5/21 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.12,0,0,0,0.12,0.12,0,0.06,0.07,6.53,4.63,196.86,8.86,event0
2001/5/21 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.12,0,0,0,0.12,0.12,0,0.06,0.07,6.53,4.03,4.63,196.86,9.01,event0
