time,rain_-29,rain_-28,rain_-27,rain_-26,rain_-25,rain_-24,rain_-23,rain_-22,rain_-21,rain_-20,rain_-19,rain_-18,rain_-17,rain_-16,rain_-15,rain_-14,rain_-13,rain_-12,rain_-11,rain_-10,rain_-9,rain_-8,rain_-7,rain_-6,rain_-5,rain_-4,rain_-3,rain_-2,rain_-1,rain_0,baseflow,area,dis,filename
2011/5/15 07:00,0,0.35,0.35,1.06,0.35,0.35,0.35,0.5,0,0.35,0.5,0,0.71,0.95,0.95,0.95,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,4.3,196.86,31.83,event12
2011/5/15 08:00,0.35,0.35,1.06,0.35,0.35,0.35,0.5,0,0.35,0.5,0,0.71,0.95,0.95,0.95,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,4.3,196.86,31.2,event12
2011/5/15 09:00,0.35,1.06,0.35,0.35,0.35,0.5,0,0.35,0.5,0,0.71,0.95,0.95,0.95,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,4.3,196.86,38.07,event12
2011/5/15 10:00,1.06,0.35,0.35,0.35,0.5,0,0.35,0.5,0,0.71,0.95,0.95,0.95,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,4.3,196.86,44.93,event12
2011/5/15 11:00,0.35,0.35,0.35,0.5,0,0.35,0.5,0,0.71,0.95,0.95,0.95,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,4.3,196.86,51.8,event12
2011/5/15 12:00,0.35,0.35,0.5,0,0.35,0.5,0,0.71,0.95,0.95,0.95,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.3,196.86,48.3,event12
2011/5/15 13:00,0.35,0.5,0,0.35,0.5,0,0.71,0.95,0.95,0.95,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,4.3,196.86,44.8,event12
2011/5/15 14:00,0.5,0,0.35,0.5,0,0.71,0.95,0.95,0.95,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,4.3,196.86,41.3,event12
2011/5/15 15:00,0,0.35,0.5,0,0.71,0.95,0.95,0.95,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,4.3,196.86,45.17,event12
2011/5/15 16:00,0.35,0.5,0,0.71,0.95,0.95,0.95,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,4.3,196.86,49.03,event12
2011/5/15 17:00,0.5,0,0.71,0.95,0.95,0.95,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,4.3,196.86,52.9,event12
2011/5/15 18:00,0,0.71,0.95,0.95,0.95,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,4.3,196.86,50.03,event12
2011/5/15 19:00,0.71,0.95,0.95,0.95,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,4.3,196.86,47.17,event12
2011/5/15 20:00,0.95,0.95,0.95,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,4.3,196.86,44.3,event12
2011/5/15 21:00,0.95,0.95,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,4.3,196.86,45.08,event12
2011/5/15 22:00,0.95,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,4.3,196.86,45.85,event12
2011/5/15 23:00,7.36,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,4.3,196.86,46.62,event12
2011/5/16 00:00,2.98,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,4.3,196.86,47.4,event12
2011/5/16 01:00,0.84,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,4.3,196.86,46.35,event12
2011/5/16 02:00,0.84,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,4.3,196.86,45.3,event12
2011/5/16 03:00,0.84,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.3,196.86,46.4,event12
2011/5/16 04:00,0.64,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.3,196.86,53.82,event12
2011/5/16 05:00,0.93,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,4.3,196.86,61.24,event12
2011/5/16 06:00,0.3,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,4.3,196.86,68.66,event12
2011/5/16 07:00,0,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,4.3,196.86,76.08,event12
2011/5/16 08:00,1.08,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,4.3,196.86,83.5,event12
2011/5/16 09:00,1.08,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,4.3,196.86,86.26,event12
2011/5/16 10:00,1.08,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,4.3,196.86,89.02,event12
2011/5/16 11:00,3.56,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,4.3,196.86,91.78,event12
2011/5/16 12:00,7.27,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,4.3,196.86,94.54,event12
2011/5/16 13:00,1.89,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,4.3,196.86,97.3,event12
2011/5/16 14:00,1.18,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,4.3,196.86,102.65,event12
2011/5/16 15:00,1.18,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,4.3,196.86,108,event12
2011/5/16 16:00,1.18,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,4.3,196.86,98.6,event12
2011/5/16 17:00,1.18,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,4.3,196.86,89.2,event12
2011/5/16 18:00,4.23,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,4.3,196.86,79.8,event12
2011/5/16 19:00,3.02,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,4.3,196.86,76.12,event12
2011/5/16 20:00,1.71,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,4.3,196.86,72.43,event12
2011/5/16 21:00,0.3,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,4.3,196.86,68.75,event12
2011/5/16 22:00,0,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,4.3,196.86,65.07,event12
2011/5/16 23:00,2.85,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,4.3,196.86,61.38,event12
2011/5/17 00:00,1.08,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,4.3,196.86,57.7,event12
2011/5/17 01:00,2.37,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,4.3,196.86,55.78,event12
2011/5/17 02:00,3.75,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,4.3,196.86,53.85,event12
2011/5/17 03:00,0.44,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,4.3,196.86,51.92,event12
2011/5/17 04:00,1.33,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,4.3,196.86,50,event12
2011/5/17 05:00,1.33,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,4.3,196.86,48.08,event12
2011/5/17 06:00,3.64,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,46.15,event12
2011/5/17 07:00,5.23,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,44.22,event12
2011/5/17 08:00,6.41,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,42.3,event12
2011/5/17 09:00,4.17,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,41.13,event12
2011/5/17 10:00,4.94,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,39.97,event12
2011/5/17 11:00,1.58,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,38.8,event12
2011/5/17 12:00,1.58,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,37.63,event12
2011/5/17 13:00,6.03,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,36.47,event12
2011/5/17 14:00,5.74,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,35.3,event12
2011/5/17 15:00,3.31,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,34.51,event12
2011/5/17 16:00,1.66,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,33.72,event12
2011/5/17 17:00,9.11,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,32.93,event12
2011/5/17 18:00,1.95,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,32.14,event12
2011/5/17 19:00,0.2,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,31.35,event12
2011/5/17 20:00,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,30.56,event12
2011/5/17 21:00,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,29.77,event12
2011/5/17 22:00,0.77,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,28.98,event12
2011/5/17 23:00,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,196.86,28.19,event12
2011/6/11 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,196.86,3.88,event13
2011/6/11 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,196.86,3.88,event13
2011/6/11 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,3.88,196.86,3.88,event13
2011/6/11 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,3.88,196.86,3.88,event13
2011/6/11 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,3.88,196.86,3.46,event13
2011/6/11 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,3.88,196.86,3.03,event13
2011/6/11 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,3.88,196.86,2.61,event13
2011/6/11 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,3.88,196.86,4.74,event13
2011/6/11 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,3.88,196.86,5.05,event13
2011/6/11 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,3.88,196.86,5.35,event13
2011/6/11 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,3.88,196.86,5.66,event13
2011/6/11 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,3.88,196.86,5.54,event13
2011/6/11 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,3.88,196.86,5.43,event13
2011/6/11 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,3.88,196.86,5.32,event13
2011/6/11 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,3.88,196.86,5.2,event13
2011/6/11 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,3.88,196.86,6.38,event13
2011/6/11 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,3.88,196.86,7.55,event13
2011/6/12 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,3.88,196.86,8.73,event13
2011/6/12 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,3.88,196.86,8.73,event13
2011/6/12 02:00,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,3.88,196.86,10.92,event13
2011/6/12 03:00,0,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,3.88,196.86,13.1,event13
2011/6/12 04:00,0,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,3.88,196.86,50.7,event13
2011/6/12 05:00,0,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,3.88,196.86,228,event13
2011/6/12 06:00,0,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,3.88,196.86,203,event13
2011/6/12 07:00,0,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,3.88,196.86,423,event13
2011/6/12 08:00,0,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,3.88,196.86,456,event13
2011/6/12 09:00,0,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,3.88,196.86,354,event13
2011/6/12 10:00,0,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,3.88,196.86,183,event13
2011/6/12 11:00,0,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,3.88,196.86,122,event13
2011/6/12 12:00,0,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,3.88,196.86,173,event13
2011/6/12 13:00,0,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,5.59,3.88,196.86,275,event13
2011/6/12 14:00,1.51,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,5.59,5.7,3.88,196.86,234,event13
2011/6/12 15:00,0.35,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,5.59,5.7,0.15,3.88,196.86,209,event13
2011/6/12 16:00,0,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,5.59,5.7,0.15,0.15,3.88,196.86,175,event13
2011/6/12 17:00,0.89,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,5.59,5.7,0.15,0.15,0.35,3.88,196.86,129,event13
2011/6/12 18:00,0.74,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,5.59,5.7,0.15,0.15,0.35,0,3.88,196.86,113.8,event13
2011/6/12 19:00,0.44,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,5.59,5.7,0.15,0.15,0.35,0,0,3.88,196.86,98.6,event13
2011/6/12 20:00,1.39,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,5.59,5.7,0.15,0.15,0.35,0,0,0,3.88,196.86,87.4,event13
2011/6/12 21:00,0.89,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,5.59,5.7,0.15,0.15,0.35,0,0,0,0,3.88,196.86,76.2,event13
2011/6/12 22:00,0,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,5.59,5.7,0.15,0.15,0.35,0,0,0,0,0,3.88,196.86,70.8,event13
2011/6/12 23:00,0,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,5.59,5.7,0.15,0.15,0.35,0,0,0,0,0,0,3.88,196.86,65.4,event13
2011/6/13 00:00,0,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,5.59,5.7,0.15,0.15,0.35,0,0,0,0,0,0,0,3.88,196.86,60,event13
2011/6/13 01:00,0,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,5.59,5.7,0.15,0.15,0.35,0,0,0,0,0,0,0,0.15,3.88,196.86,56.6,event13
2011/6/13 02:00,4.34,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,5.59,5.7,0.15,0.15,0.35,0,0,0,0,0,0,0,0.15,0,3.88,196.86,53.2,event13
2011/6/13 03:00,2.36,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,5.59,5.7,0.15,0.15,0.35,0,0,0,0,0,0,0,0.15,0,0,3.88,196.86,49.8,event13
2011/6/13 04:00,1.8,8.07,11.62,12.39,42.9,16.4,39.47,17.61,2.19,0,0,6.5,13.51,16.5,5.59,5.7,0.15,0.15,0.35,0,0,0,0,0,0,0,0.15,0,0,0,3.88,196.86,46.4,event13
