,times,rainmean,rain,baseflow,area,dis,dis1
123,2003-05-17 06:00:00,1.78,1.78,3.78,196.86,73.8,69.7
124,2003-05-17 07:00:00,1.11,1.11,3.78,196.86,69.7,73.7
125,2003-05-17 08:00:00,3.84,3.84,3.78,196.86,73.7,70.7
126,2003-05-17 09:00:00,6.97,6.97,3.78,196.86,70.7,67.7
127,2003-05-17 10:00:00,1.47,1.47,3.78,196.86,67.7,71.75
128,2003-05-17 11:00:00,1.47,1.47,3.78,196.86,71.75,75.8
129,2003-05-17 12:00:00,1.47,1.47,3.78,196.86,75.8,72.13
130,2003-05-17 13:00:00,4.26,4.26,3.78,196.86,72.13,68.47
131,2003-05-17 14:00:00,1.79,1.79,3.78,196.86,68.47,64.8
132,2003-05-17 15:00:00,0.03,0.03,3.78,196.86,64.8,66.7
133,2003-05-17 16:00:00,0.28,0.28,3.78,196.86,66.7,62.77
134,2003-05-17 17:00:00,2.87,2.87,3.78,196.86,62.77,58.83
135,2003-05-17 18:00:00,3.75,3.75,3.78,196.86,58.83,54.9
136,2003-05-17 19:00:00,2.22,2.22,3.78,196.86,54.9,56.6
137,2003-05-17 20:00:00,0.43,0.43,3.78,196.86,56.6,61.15
138,2003-05-17 21:00:00,0.0,0.0,3.78,196.86,61.15,65.7
139,2003-05-17 22:00:00,0.71,0.71,3.78,196.86,65.7,58.3
140,2003-05-17 23:00:00,0.95,0.95,3.78,196.86,58.3,50.9
141,2003-05-18 00:00:00,0.0,0.0,3.78,196.86,50.9,48.38
142,2003-05-18 01:00:00,0.0,0.0,3.78,196.86,48.38,45.86
143,2003-05-18 02:00:00,0.0,0.0,3.78,196.86,45.86,43.34
144,2003-05-18 03:00:00,0.0,0.0,3.78,196.86,43.34,40.82
145,2003-05-18 04:00:00,0.0,0.0,3.78,196.86,40.82,38.3
146,2003-05-18 05:00:00,0.0,0.0,3.78,196.86,38.3,36.43
147,2003-05-18 06:00:00,0.0,0.0,3.78,196.86,36.43,34.57
148,2003-05-18 07:00:00,0.0,0.0,3.78,196.86,34.57,32.7
149,2003-05-18 08:00:00,0.0,0.0,3.78,196.86,32.7,31.33
121,2003-05-17 04:00:00,2.63,2.63,3.78,196.86,88.95,77.9
122,2003-05-17 05:00:00,1.28,1.28,3.78,196.86,77.9,73.8
123,2003-05-17 06:00:00,1.78,1.78,3.78,196.86,73.8,69.7
124,2003-05-17 07:00:00,1.11,1.11,3.78,196.86,69.7,73.7
125,2003-05-17 08:00:00,3.84,3.84,3.78,196.86,73.7,70.7
126,2003-05-17 09:00:00,6.97,6.97,3.78,196.86,70.7,67.7
127,2003-05-17 10:00:00,1.47,1.47,3.78,196.86,67.7,71.75
128,2003-05-17 11:00:00,1.47,1.47,3.78,196.86,71.75,75.8
129,2003-05-17 12:00:00,1.47,1.47,3.78,196.86,75.8,72.13
130,2003-05-17 13:00:00,4.26,4.26,3.78,196.86,72.13,68.47
131,2003-05-17 14:00:00,1.79,1.79,3.78,196.86,68.47,64.8
132,2003-05-17 15:00:00,0.03,0.03,3.78,196.86,64.8,66.7
133,2003-05-17 16:00:00,0.28,0.28,3.78,196.86,66.7,62.77
134,2003-05-17 17:00:00,2.87,2.87,3.78,196.86,62.77,58.83
135,2003-05-17 18:00:00,3.75,3.75,3.78,196.86,58.83,54.9
136,2003-05-17 19:00:00,2.22,2.22,3.78,196.86,54.9,56.6
137,2003-05-17 20:00:00,0.43,0.43,3.78,196.86,56.6,61.15
138,2003-05-17 21:00:00,0.0,0.0,3.78,196.86,61.15,65.7
139,2003-05-17 22:00:00,0.71,0.71,3.78,196.86,65.7,58.3
140,2003-05-17 23:00:00,0.95,0.95,3.78,196.86,58.3,50.9
141,2003-05-18 00:00:00,0.0,0.0,3.78,196.86,50.9,48.38
142,2003-05-18 01:00:00,0.0,0.0,3.78,196.86,48.38,45.86
143,2003-05-18 02:00:00,0.0,0.0,3.78,196.86,45.86,43.34
144,2003-05-18 03:00:00,0.0,0.0,3.78,196.86,43.34,40.82
145,2003-05-18 04:00:00,0.0,0.0,3.78,196.86,40.82,38.3
146,2003-05-18 05:00:00,0.0,0.0,3.78,196.86,38.3,36.43
147,2003-05-18 06:00:00,0.0,0.0,3.78,196.86,36.43,34.57
148,2003-05-18 07:00:00,0.0,0.0,3.78,196.86,34.57,32.7
149,2003-05-18 08:00:00,0.0,0.0,3.78,196.86,32.7,31.33
150,2003-05-18 09:00:00,0.0,0.0,3.78,196.86,31.33,29.97
122,2003-05-17 05:00:00,1.28,1.28,3.78,196.86,77.9,73.8
123,2003-05-17 06:00:00,1.78,1.78,3.78,196.86,73.8,69.7
124,2003-05-17 07:00:00,1.11,1.11,3.78,196.86,69.7,73.7
125,2003-05-17 08:00:00,3.84,3.84,3.78,196.86,73.7,70.7
126,2003-05-17 09:00:00,6.97,6.97,3.78,196.86,70.7,67.7
127,2003-05-17 10:00:00,1.47,1.47,3.78,196.86,67.7,71.75
128,2003-05-17 11:00:00,1.47,1.47,3.78,196.86,71.75,75.8
129,2003-05-17 12:00:00,1.47,1.47,3.78,196.86,75.8,72.13
130,2003-05-17 13:00:00,4.26,4.26,3.78,196.86,72.13,68.47
131,2003-05-17 14:00:00,1.79,1.79,3.78,196.86,68.47,64.8
132,2003-05-17 15:00:00,0.03,0.03,3.78,196.86,64.8,66.7
133,2003-05-17 16:00:00,0.28,0.28,3.78,196.86,66.7,62.77
134,2003-05-17 17:00:00,2.87,2.87,3.78,196.86,62.77,58.83
135,2003-05-17 18:00:00,3.75,3.75,3.78,196.86,58.83,54.9
136,2003-05-17 19:00:00,2.22,2.22,3.78,196.86,54.9,56.6
137,2003-05-17 20:00:00,0.43,0.43,3.78,196.86,56.6,61.15
138,2003-05-17 21:00:00,0.0,0.0,3.78,196.86,61.15,65.7
139,2003-05-17 22:00:00,0.71,0.71,3.78,196.86,65.7,58.3
140,2003-05-17 23:00:00,0.95,0.95,3.78,196.86,58.3,50.9
141,2003-05-18 00:00:00,0.0,0.0,3.78,196.86,50.9,48.38
142,2003-05-18 01:00:00,0.0,0.0,3.78,196.86,48.38,45.86
143,2003-05-18 02:00:00,0.0,0.0,3.78,196.86,45.86,43.34
144,2003-05-18 03:00:00,0.0,0.0,3.78,196.86,43.34,40.82
145,2003-05-18 04:00:00,0.0,0.0,3.78,196.86,40.82,38.3
146,2003-05-18 05:00:00,0.0,0.0,3.78,196.86,38.3,36.43
147,2003-05-18 06:00:00,0.0,0.0,3.78,196.86,36.43,34.57
148,2003-05-18 07:00:00,0.0,0.0,3.78,196.86,34.57,32.7
149,2003-05-18 08:00:00,0.0,0.0,3.78,196.86,32.7,31.33
150,2003-05-18 09:00:00,0.0,0.0,3.78,196.86,31.33,29.97
151,2003-05-18 10:00:00,0.0,0.0,3.78,196.86,29.97,28.6
123,2003-05-17 06:00:00,1.78,1.78,3.78,196.86,73.8,69.7
124,2003-05-17 07:00:00,1.11,1.11,3.78,196.86,69.7,73.7
125,2003-05-17 08:00:00,3.84,3.84,3.78,196.86,73.7,70.7
126,2003-05-17 09:00:00,6.97,6.97,3.78,196.86,70.7,67.7
127,2003-05-17 10:00:00,1.47,1.47,3.78,196.86,67.7,71.75
128,2003-05-17 11:00:00,1.47,1.47,3.78,196.86,71.75,75.8
129,2003-05-17 12:00:00,1.47,1.47,3.78,196.86,75.8,72.13
130,2003-05-17 13:00:00,4.26,4.26,3.78,196.86,72.13,68.47
131,2003-05-17 14:00:00,1.79,1.79,3.78,196.86,68.47,64.8
132,2003-05-17 15:00:00,0.03,0.03,3.78,196.86,64.8,66.7
133,2003-05-17 16:00:00,0.28,0.28,3.78,196.86,66.7,62.77
134,2003-05-17 17:00:00,2.87,2.87,3.78,196.86,62.77,58.83
135,2003-05-17 18:00:00,3.75,3.75,3.78,196.86,58.83,54.9
136,2003-05-17 19:00:00,2.22,2.22,3.78,196.86,54.9,56.6
137,2003-05-17 20:00:00,0.43,0.43,3.78,196.86,56.6,61.15
138,2003-05-17 21:00:00,0.0,0.0,3.78,196.86,61.15,65.7
139,2003-05-17 22:00:00,0.71,0.71,3.78,196.86,65.7,58.3
140,2003-05-17 23:00:00,0.95,0.95,3.78,196.86,58.3,50.9
141,2003-05-18 00:00:00,0.0,0.0,3.78,196.86,50.9,48.38
142,2003-05-18 01:00:00,0.0,0.0,3.78,196.86,48.38,45.86
143,2003-05-18 02:00:00,0.0,0.0,3.78,196.86,45.86,43.34
144,2003-05-18 03:00:00,0.0,0.0,3.78,196.86,43.34,40.82
145,2003-05-18 04:00:00,0.0,0.0,3.78,196.86,40.82,38.3
146,2003-05-18 05:00:00,0.0,0.0,3.78,196.86,38.3,36.43
147,2003-05-18 06:00:00,0.0,0.0,3.78,196.86,36.43,34.57
148,2003-05-18 07:00:00,0.0,0.0,3.78,196.86,34.57,32.7
149,2003-05-18 08:00:00,0.0,0.0,3.78,196.86,32.7,31.33
150,2003-05-18 09:00:00,0.0,0.0,3.78,196.86,31.33,29.97
151,2003-05-18 10:00:00,0.0,0.0,3.78,196.86,29.97,28.6
152,2003-05-18 11:00:00,0.0,0.0,3.78,196.86,28.6,27.23
124,2003-05-17 07:00:00,1.11,1.11,3.78,196.86,69.7,73.7
125,2003-05-17 08:00:00,3.84,3.84,3.78,196.86,73.7,70.7
126,2003-05-17 09:00:00,6.97,6.97,3.78,196.86,70.7,67.7
127,2003-05-17 10:00:00,1.47,1.47,3.78,196.86,67.7,71.75
128,2003-05-17 11:00:00,1.47,1.47,3.78,196.86,71.75,75.8
129,2003-05-17 12:00:00,1.47,1.47,3.78,196.86,75.8,72.13
130,2003-05-17 13:00:00,4.26,4.26,3.78,196.86,72.13,68.47
131,2003-05-17 14:00:00,1.79,1.79,3.78,196.86,68.47,64.8
132,2003-05-17 15:00:00,0.03,0.03,3.78,196.86,64.8,66.7
133,2003-05-17 16:00:00,0.28,0.28,3.78,196.86,66.7,62.77
134,2003-05-17 17:00:00,2.87,2.87,3.78,196.86,62.77,58.83
135,2003-05-17 18:00:00,3.75,3.75,3.78,196.86,58.83,54.9
136,2003-05-17 19:00:00,2.22,2.22,3.78,196.86,54.9,56.6
137,2003-05-17 20:00:00,0.43,0.43,3.78,196.86,56.6,61.15
138,2003-05-17 21:00:00,0.0,0.0,3.78,196.86,61.15,65.7
139,2003-05-17 22:00:00,0.71,0.71,3.78,196.86,65.7,58.3
140,2003-05-17 23:00:00,0.95,0.95,3.78,196.86,58.3,50.9
141,2003-05-18 00:00:00,0.0,0.0,3.78,196.86,50.9,48.38
142,2003-05-18 01:00:00,0.0,0.0,3.78,196.86,48.38,45.86
143,2003-05-18 02:00:00,0.0,0.0,3.78,196.86,45.86,43.34
144,2003-05-18 03:00:00,0.0,0.0,3.78,196.86,43.34,40.82
145,2003-05-18 04:00:00,0.0,0.0,3.78,196.86,40.82,38.3
146,2003-05-18 05:00:00,0.0,0.0,3.78,196.86,38.3,36.43
147,2003-05-18 06:00:00,0.0,0.0,3.78,196.86,36.43,34.57
148,2003-05-18 07:00:00,0.0,0.0,3.78,196.86,34.57,32.7
149,2003-05-18 08:00:00,0.0,0.0,3.78,196.86,32.7,31.33
150,2003-05-18 09:00:00,0.0,0.0,3.78,196.86,31.33,29.97
151,2003-05-18 10:00:00,0.0,0.0,3.78,196.86,29.97,28.6
152,2003-05-18 11:00:00,0.0,0.0,3.78,196.86,28.6,27.23
153,2003-05-18 12:00:00,0.0,0.0,3.78,196.86,27.23,25.87
125,2003-05-17 08:00:00,3.84,3.84,3.78,196.86,73.7,70.7
126,2003-05-17 09:00:00,6.97,6.97,3.78,196.86,70.7,67.7
127,2003-05-17 10:00:00,1.47,1.47,3.78,196.86,67.7,71.75
128,2003-05-17 11:00:00,1.47,1.47,3.78,196.86,71.75,75.8
129,2003-05-17 12:00:00,1.47,1.47,3.78,196.86,75.8,72.13
130,2003-05-17 13:00:00,4.26,4.26,3.78,196.86,72.13,68.47
131,2003-05-17 14:00:00,1.79,1.79,3.78,196.86,68.47,64.8
132,2003-05-17 15:00:00,0.03,0.03,3.78,196.86,64.8,66.7
133,2003-05-17 16:00:00,0.28,0.28,3.78,196.86,66.7,62.77
134,2003-05-17 17:00:00,2.87,2.87,3.78,196.86,62.77,58.83
135,2003-05-17 18:00:00,3.75,3.75,3.78,196.86,58.83,54.9
136,2003-05-17 19:00:00,2.22,2.22,3.78,196.86,54.9,56.6
137,2003-05-17 20:00:00,0.43,0.43,3.78,196.86,56.6,61.15
138,2003-05-17 21:00:00,0.0,0.0,3.78,196.86,61.15,65.7
139,2003-05-17 22:00:00,0.71,0.71,3.78,196.86,65.7,58.3
140,2003-05-17 23:00:00,0.95,0.95,3.78,196.86,58.3,50.9
141,2003-05-18 00:00:00,0.0,0.0,3.78,196.86,50.9,48.38
142,2003-05-18 01:00:00,0.0,0.0,3.78,196.86,48.38,45.86
143,2003-05-18 02:00:00,0.0,0.0,3.78,196.86,45.86,43.34
144,2003-05-18 03:00:00,0.0,0.0,3.78,196.86,43.34,40.82
145,2003-05-18 04:00:00,0.0,0.0,3.78,196.86,40.82,38.3
146,2003-05-18 05:00:00,0.0,0.0,3.78,196.86,38.3,36.43
147,2003-05-18 06:00:00,0.0,0.0,3.78,196.86,36.43,34.57
148,2003-05-18 07:00:00,0.0,0.0,3.78,196.86,34.57,32.7
149,2003-05-18 08:00:00,0.0,0.0,3.78,196.86,32.7,31.33
150,2003-05-18 09:00:00,0.0,0.0,3.78,196.86,31.33,29.97
151,2003-05-18 10:00:00,0.0,0.0,3.78,196.86,29.97,28.6
152,2003-05-18 11:00:00,0.0,0.0,3.78,196.86,28.6,27.23
153,2003-05-18 12:00:00,0.0,0.0,3.78,196.86,27.23,25.87
154,2003-05-18 13:00:00,0.0,0.0,3.78,196.86,25.87,24.5
126,2003-05-17 09:00:00,6.97,6.97,3.78,196.86,70.7,67.7
127,2003-05-17 10:00:00,1.47,1.47,3.78,196.86,67.7,71.75
128,2003-05-17 11:00:00,1.47,1.47,3.78,196.86,71.75,75.8
129,2003-05-17 12:00:00,1.47,1.47,3.78,196.86,75.8,72.13
130,2003-05-17 13:00:00,4.26,4.26,3.78,196.86,72.13,68.47
131,2003-05-17 14:00:00,1.79,1.79,3.78,196.86,68.47,64.8
132,2003-05-17 15:00:00,0.03,0.03,3.78,196.86,64.8,66.7
133,2003-05-17 16:00:00,0.28,0.28,3.78,196.86,66.7,62.77
134,2003-05-17 17:00:00,2.87,2.87,3.78,196.86,62.77,58.83
135,2003-05-17 18:00:00,3.75,3.75,3.78,196.86,58.83,54.9
136,2003-05-17 19:00:00,2.22,2.22,3.78,196.86,54.9,56.6
137,2003-05-17 20:00:00,0.43,0.43,3.78,196.86,56.6,61.15
138,2003-05-17 21:00:00,0.0,0.0,3.78,196.86,61.15,65.7
139,2003-05-17 22:00:00,0.71,0.71,3.78,196.86,65.7,58.3
140,2003-05-17 23:00:00,0.95,0.95,3.78,196.86,58.3,50.9
141,2003-05-18 00:00:00,0.0,0.0,3.78,196.86,50.9,48.38
142,2003-05-18 01:00:00,0.0,0.0,3.78,196.86,48.38,45.86
143,2003-05-18 02:00:00,0.0,0.0,3.78,196.86,45.86,43.34
144,2003-05-18 03:00:00,0.0,0.0,3.78,196.86,43.34,40.82
145,2003-05-18 04:00:00,0.0,0.0,3.78,196.86,40.82,38.3
146,2003-05-18 05:00:00,0.0,0.0,3.78,196.86,38.3,36.43
147,2003-05-18 06:00:00,0.0,0.0,3.78,196.86,36.43,34.57
148,2003-05-18 07:00:00,0.0,0.0,3.78,196.86,34.57,32.7
149,2003-05-18 08:00:00,0.0,0.0,3.78,196.86,32.7,31.33
150,2003-05-18 09:00:00,0.0,0.0,3.78,196.86,31.33,29.97
151,2003-05-18 10:00:00,0.0,0.0,3.78,196.86,29.97,28.6
152,2003-05-18 11:00:00,0.0,0.0,3.78,196.86,28.6,27.23
153,2003-05-18 12:00:00,0.0,0.0,3.78,196.86,27.23,25.87
154,2003-05-18 13:00:00,0.0,0.0,3.78,196.86,25.87,24.5
155,2003-05-18 14:00:00,0.0,0.0,3.78,196.86,24.5,23.92
127,2003-05-17 10:00:00,1.47,1.47,3.78,196.86,67.7,71.75
128,2003-05-17 11:00:00,1.47,1.47,3.78,196.86,71.75,75.8
129,2003-05-17 12:00:00,1.47,1.47,3.78,196.86,75.8,72.13
130,2003-05-17 13:00:00,4.26,4.26,3.78,196.86,72.13,68.47
131,2003-05-17 14:00:00,1.79,1.79,3.78,196.86,68.47,64.8
132,2003-05-17 15:00:00,0.03,0.03,3.78,196.86,64.8,66.7
133,2003-05-17 16:00:00,0.28,0.28,3.78,196.86,66.7,62.77
134,2003-05-17 17:00:00,2.87,2.87,3.78,196.86,62.77,58.83
135,2003-05-17 18:00:00,3.75,3.75,3.78,196.86,58.83,54.9
136,2003-05-17 19:00:00,2.22,2.22,3.78,196.86,54.9,56.6
137,2003-05-17 20:00:00,0.43,0.43,3.78,196.86,56.6,61.15
138,2003-05-17 21:00:00,0.0,0.0,3.78,196.86,61.15,65.7
139,2003-05-17 22:00:00,0.71,0.71,3.78,196.86,65.7,58.3
140,2003-05-17 23:00:00,0.95,0.95,3.78,196.86,58.3,50.9
141,2003-05-18 00:00:00,0.0,0.0,3.78,196.86,50.9,48.38
142,2003-05-18 01:00:00,0.0,0.0,3.78,196.86,48.38,45.86
143,2003-05-18 02:00:00,0.0,0.0,3.78,196.86,45.86,43.34
144,2003-05-18 03:00:00,0.0,0.0,3.78,196.86,43.34,40.82
145,2003-05-18 04:00:00,0.0,0.0,3.78,196.86,40.82,38.3
146,2003-05-18 05:00:00,0.0,0.0,3.78,196.86,38.3,36.43
147,2003-05-18 06:00:00,0.0,0.0,3.78,196.86,36.43,34.57
148,2003-05-18 07:00:00,0.0,0.0,3.78,196.86,34.57,32.7
149,2003-05-18 08:00:00,0.0,0.0,3.78,196.86,32.7,31.33
150,2003-05-18 09:00:00,0.0,0.0,3.78,196.86,31.33,29.97
151,2003-05-18 10:00:00,0.0,0.0,3.78,196.86,29.97,28.6
152,2003-05-18 11:00:00,0.0,0.0,3.78,196.86,28.6,27.23
153,2003-05-18 12:00:00,0.0,0.0,3.78,196.86,27.23,25.87
154,2003-05-18 13:00:00,0.0,0.0,3.78,196.86,25.87,24.5
155,2003-05-18 14:00:00,0.0,0.0,3.78,196.86,24.5,23.92
156,2003-05-18 15:00:00,0.0,0.0,3.78,196.86,23.92,23.34
128,2003-05-17 11:00:00,1.47,1.47,3.78,196.86,71.75,75.8
129,2003-05-17 12:00:00,1.47,1.47,3.78,196.86,75.8,72.13
130,2003-05-17 13:00:00,4.26,4.26,3.78,196.86,72.13,68.47
131,2003-05-17 14:00:00,1.79,1.79,3.78,196.86,68.47,64.8
132,2003-05-17 15:00:00,0.03,0.03,3.78,196.86,64.8,66.7
133,2003-05-17 16:00:00,0.28,0.28,3.78,196.86,66.7,62.77
134,2003-05-17 17:00:00,2.87,2.87,3.78,196.86,62.77,58.83
135,2003-05-17 18:00:00,3.75,3.75,3.78,196.86,58.83,54.9
136,2003-05-17 19:00:00,2.22,2.22,3.78,196.86,54.9,56.6
137,2003-05-17 20:00:00,0.43,0.43,3.78,196.86,56.6,61.15
138,2003-05-17 21:00:00,0.0,0.0,3.78,196.86,61.15,65.7
139,2003-05-17 22:00:00,0.71,0.71,3.78,196.86,65.7,58.3
140,2003-05-17 23:00:00,0.95,0.95,3.78,196.86,58.3,50.9
141,2003-05-18 00:00:00,0.0,0.0,3.78,196.86,50.9,48.38
142,2003-05-18 01:00:00,0.0,0.0,3.78,196.86,48.38,45.86
143,2003-05-18 02:00:00,0.0,0.0,3.78,196.86,45.86,43.34
144,2003-05-18 03:00:00,0.0,0.0,3.78,196.86,43.34,40.82
145,2003-05-18 04:00:00,0.0,0.0,3.78,196.86,40.82,38.3
146,2003-05-18 05:00:00,0.0,0.0,3.78,196.86,38.3,36.43
147,2003-05-18 06:00:00,0.0,0.0,3.78,196.86,36.43,34.57
148,2003-05-18 07:00:00,0.0,0.0,3.78,196.86,34.57,32.7
149,2003-05-18 08:00:00,0.0,0.0,3.78,196.86,32.7,31.33
150,2003-05-18 09:00:00,0.0,0.0,3.78,196.86,31.33,29.97
151,2003-05-18 10:00:00,0.0,0.0,3.78,196.86,29.97,28.6
152,2003-05-18 11:00:00,0.0,0.0,3.78,196.86,28.6,27.23
153,2003-05-18 12:00:00,0.0,0.0,3.78,196.86,27.23,25.87
154,2003-05-18 13:00:00,0.0,0.0,3.78,196.86,25.87,24.5
155,2003-05-18 14:00:00,0.0,0.0,3.78,196.86,24.5,23.92
156,2003-05-18 15:00:00,0.0,0.0,3.78,196.86,23.92,23.34
157,2003-05-18 16:00:00,0.0,0.0,3.78,196.86,23.34,22.76
129,2003-05-17 12:00:00,1.47,1.47,3.78,196.86,75.8,72.13
130,2003-05-17 13:00:00,4.26,4.26,3.78,196.86,72.13,68.47
131,2003-05-17 14:00:00,1.79,1.79,3.78,196.86,68.47,64.8
132,2003-05-17 15:00:00,0.03,0.03,3.78,196.86,64.8,66.7
133,2003-05-17 16:00:00,0.28,0.28,3.78,196.86,66.7,62.77
134,2003-05-17 17:00:00,2.87,2.87,3.78,196.86,62.77,58.83
135,2003-05-17 18:00:00,3.75,3.75,3.78,196.86,58.83,54.9
136,2003-05-17 19:00:00,2.22,2.22,3.78,196.86,54.9,56.6
137,2003-05-17 20:00:00,0.43,0.43,3.78,196.86,56.6,61.15
138,2003-05-17 21:00:00,0.0,0.0,3.78,196.86,61.15,65.7
139,2003-05-17 22:00:00,0.71,0.71,3.78,196.86,65.7,58.3
140,2003-05-17 23:00:00,0.95,0.95,3.78,196.86,58.3,50.9
141,2003-05-18 00:00:00,0.0,0.0,3.78,196.86,50.9,48.38
142,2003-05-18 01:00:00,0.0,0.0,3.78,196.86,48.38,45.86
143,2003-05-18 02:00:00,0.0,0.0,3.78,196.86,45.86,43.34
144,2003-05-18 03:00:00,0.0,0.0,3.78,196.86,43.34,40.82
145,2003-05-18 04:00:00,0.0,0.0,3.78,196.86,40.82,38.3
146,2003-05-18 05:00:00,0.0,0.0,3.78,196.86,38.3,36.43
147,2003-05-18 06:00:00,0.0,0.0,3.78,196.86,36.43,34.57
148,2003-05-18 07:00:00,0.0,0.0,3.78,196.86,34.57,32.7
149,2003-05-18 08:00:00,0.0,0.0,3.78,196.86,32.7,31.33
150,2003-05-18 09:00:00,0.0,0.0,3.78,196.86,31.33,29.97
151,2003-05-18 10:00:00,0.0,0.0,3.78,196.86,29.97,28.6
152,2003-05-18 11:00:00,0.0,0.0,3.78,196.86,28.6,27.23
153,2003-05-18 12:00:00,0.0,0.0,3.78,196.86,27.23,25.87
154,2003-05-18 13:00:00,0.0,0.0,3.78,196.86,25.87,24.5
155,2003-05-18 14:00:00,0.0,0.0,3.78,196.86,24.5,23.92
156,2003-05-18 15:00:00,0.0,0.0,3.78,196.86,23.92,23.34
157,2003-05-18 16:00:00,0.0,0.0,3.78,196.86,23.34,22.76
158,2003-05-18 17:00:00,0.0,0.0,3.78,196.86,22.76,22.18
130,2003-05-17 13:00:00,4.26,4.26,3.78,196.86,72.13,68.47
131,2003-05-17 14:00:00,1.79,1.79,3.78,196.86,68.47,64.8
132,2003-05-17 15:00:00,0.03,0.03,3.78,196.86,64.8,66.7
133,2003-05-17 16:00:00,0.28,0.28,3.78,196.86,66.7,62.77
134,2003-05-17 17:00:00,2.87,2.87,3.78,196.86,62.77,58.83
135,2003-05-17 18:00:00,3.75,3.75,3.78,196.86,58.83,54.9
136,2003-05-17 19:00:00,2.22,2.22,3.78,196.86,54.9,56.6
137,2003-05-17 20:00:00,0.43,0.43,3.78,196.86,56.6,61.15
138,2003-05-17 21:00:00,0.0,0.0,3.78,196.86,61.15,65.7
139,2003-05-17 22:00:00,0.71,0.71,3.78,196.86,65.7,58.3
140,2003-05-17 23:00:00,0.95,0.95,3.78,196.86,58.3,50.9
141,2003-05-18 00:00:00,0.0,0.0,3.78,196.86,50.9,48.38
142,2003-05-18 01:00:00,0.0,0.0,3.78,196.86,48.38,45.86
143,2003-05-18 02:00:00,0.0,0.0,3.78,196.86,45.86,43.34
144,2003-05-18 03:00:00,0.0,0.0,3.78,196.86,43.34,40.82
145,2003-05-18 04:00:00,0.0,0.0,3.78,196.86,40.82,38.3
146,2003-05-18 05:00:00,0.0,0.0,3.78,196.86,38.3,36.43
147,2003-05-18 06:00:00,0.0,0.0,3.78,196.86,36.43,34.57
148,2003-05-18 07:00:00,0.0,0.0,3.78,196.86,34.57,32.7
149,2003-05-18 08:00:00,0.0,0.0,3.78,196.86,32.7,31.33
150,2003-05-18 09:00:00,0.0,0.0,3.78,196.86,31.33,29.97
151,2003-05-18 10:00:00,0.0,0.0,3.78,196.86,29.97,28.6
152,2003-05-18 11:00:00,0.0,0.0,3.78,196.86,28.6,27.23
153,2003-05-18 12:00:00,0.0,0.0,3.78,196.86,27.23,25.87
154,2003-05-18 13:00:00,0.0,0.0,3.78,196.86,25.87,24.5
155,2003-05-18 14:00:00,0.0,0.0,3.78,196.86,24.5,23.92
156,2003-05-18 15:00:00,0.0,0.0,3.78,196.86,23.92,23.34
157,2003-05-18 16:00:00,0.0,0.0,3.78,196.86,23.34,22.76
158,2003-05-18 17:00:00,0.0,0.0,3.78,196.86,22.76,22.18
159,2003-05-18 18:00:00,0.0,0.0,3.78,196.86,22.18,21.6
131,2003-05-17 14:00:00,1.79,1.79,3.78,196.86,68.47,64.8
132,2003-05-17 15:00:00,0.03,0.03,3.78,196.86,64.8,66.7
133,2003-05-17 16:00:00,0.28,0.28,3.78,196.86,66.7,62.77
134,2003-05-17 17:00:00,2.87,2.87,3.78,196.86,62.77,58.83
135,2003-05-17 18:00:00,3.75,3.75,3.78,196.86,58.83,54.9
136,2003-05-17 19:00:00,2.22,2.22,3.78,196.86,54.9,56.6
137,2003-05-17 20:00:00,0.43,0.43,3.78,196.86,56.6,61.15
138,2003-05-17 21:00:00,0.0,0.0,3.78,196.86,61.15,65.7
139,2003-05-17 22:00:00,0.71,0.71,3.78,196.86,65.7,58.3
140,2003-05-17 23:00:00,0.95,0.95,3.78,196.86,58.3,50.9
141,2003-05-18 00:00:00,0.0,0.0,3.78,196.86,50.9,48.38
142,2003-05-18 01:00:00,0.0,0.0,3.78,196.86,48.38,45.86
143,2003-05-18 02:00:00,0.0,0.0,3.78,196.86,45.86,43.34
144,2003-05-18 03:00:00,0.0,0.0,3.78,196.86,43.34,40.82
145,2003-05-18 04:00:00,0.0,0.0,3.78,196.86,40.82,38.3
146,2003-05-18 05:00:00,0.0,0.0,3.78,196.86,38.3,36.43
147,2003-05-18 06:00:00,0.0,0.0,3.78,196.86,36.43,34.57
148,2003-05-18 07:00:00,0.0,0.0,3.78,196.86,34.57,32.7
149,2003-05-18 08:00:00,0.0,0.0,3.78,196.86,32.7,31.33
150,2003-05-18 09:00:00,0.0,0.0,3.78,196.86,31.33,29.97
151,2003-05-18 10:00:00,0.0,0.0,3.78,196.86,29.97,28.6
152,2003-05-18 11:00:00,0.0,0.0,3.78,196.86,28.6,27.23
153,2003-05-18 12:00:00,0.0,0.0,3.78,196.86,27.23,25.87
154,2003-05-18 13:00:00,0.0,0.0,3.78,196.86,25.87,24.5
155,2003-05-18 14:00:00,0.0,0.0,3.78,196.86,24.5,23.92
156,2003-05-18 15:00:00,0.0,0.0,3.78,196.86,23.92,23.34
157,2003-05-18 16:00:00,0.0,0.0,3.78,196.86,23.34,22.76
158,2003-05-18 17:00:00,0.0,0.0,3.78,196.86,22.76,22.18
159,2003-05-18 18:00:00,0.0,0.0,3.78,196.86,22.18,21.6
160,2003-05-18 19:00:00,0.0,0.0,3.78,196.86,21.6,21.02
132,2003-05-17 15:00:00,0.03,0.03,3.78,196.86,64.8,66.7
